timestamp,value,label,anomaly_type,usl,lsl,nominal
2026-01-01 08:39:00,-0.023,normal,,0.1,-0.1,0.0
2026-01-01 08:40:00,-0.0159,normal,,0.1,-0.1,0.0
2026-01-01 08:41:00,0.0243,normal,,0.1,-0.1,0.0
2026-01-01 08:42:00,-0.014,normal,,0.1,-0.1,0.0
2026-01-01 08:43:00,-0.0042,normal,,0.1,-0.1,0.0
2026-01-01 08:44:00,-0.0082,normal,,0.1,-0.1,0.0
2026-01-01 08:45:00,0.0024,normal,,0.1,-0.1,0.0
2026-01-01 08:46:00,-0.0493,normal,,0.1,-0.1,0.0
2026-01-01 08:47:00,-0.0276,normal,,0.1,-0.1,0.0
2026-01-01 08:48:00,0.0338,normal,,0.1,-0.1,0.0
2026-01-01 08:49:00,-0.0267,normal,,0.1,-0.1,0.0
2026-01-01 08:50:00,0.0092,normal,,0.1,-0.1,0.0
2026-01-01 08:51:00,-0.0037,normal,,0.1,-0.1,0.0
2026-01-01 08:52:00,-0.0114,normal,,0.1,-0.1,0.0
2026-01-01 08:53:00,0.0106,normal,,0.1,-0.1,0.0
2026-01-01 08:54:00,0.0089,normal,,0.1,-0.1,0.0
2026-01-01 08:55:00,0.0016,normal,,0.1,-0.1,0.0
2026-01-01 08:56:00,0.0148,normal,,0.1,-0.1,0.0
2026-01-01 08:57:00,0.0051,normal,,0.1,-0.1,0.0
2026-01-01 08:58:00,0.0076,normal,,0.1,-0.1,0.0
2026-01-01 08:59:00,-0.0304,normal,,0.1,-0.1,0.0
2026-01-01 09:00:00,0.0066,anomaly,nelson_rule3_trend,0.1,-0.1,0.0
2026-01-01 09:01:00,0.0022,anomaly,nelson_rule3_trend,0.1,-0.1,0.0
2026-01-01 09:02:00,-0.0022,anomaly,nelson_rule3_trend,0.1,-0.1,0.0
2026-01-01 09:03:00,-0.0066,anomaly,nelson_rule3_trend,0.1,-0.1,0.0
2026-01-01 09:04:00,-0.011,anomaly,nelson_rule3_trend,0.1,-0.1,0.0
2026-01-01 09:05:00,-0.0154,anomaly,nelson_rule3_trend,0.1,-0.1,0.0
2026-01-01 09:06:00,0.0004,normal,,0.1,-0.1,0.0
2026-01-01 09:07:00,-0.0251,normal,,0.1,-0.1,0.0
2026-01-01 09:08:00,0.0176,normal,,0.1,-0.1,0.0
2026-01-01 09:09:00,0.0016,normal,,0.1,-0.1,0.0
2026-01-01 09:10:00,0.0092,normal,,0.1,-0.1,0.0
2026-01-01 09:11:00,0.0098,normal,,0.1,-0.1,0.0
2026-01-01 09:12:00,0.0042,normal,,0.1,-0.1,0.0
2026-01-01 09:13:00,-0.0303,normal,,0.1,-0.1,0.0
2026-01-01 09:14:00,0.0087,normal,,0.1,-0.1,0.0
2026-01-01 09:15:00,-0.027,normal,,0.1,-0.1,0.0
2026-01-01 09:16:00,0.0024,normal,,0.1,-0.1,0.0
2026-01-01 09:17:00,0.0541,normal,,0.1,-0.1,0.0
2026-01-01 09:18:00,-0.0098,normal,,0.1,-0.1,0.0
2026-01-01 09:19:00,-0.0345,normal,,0.1,-0.1,0.0
2026-01-01 09:20:00,-0.0389,normal,,0.1,-0.1,0.0
2026-01-01 09:21:00,0.0115,normal,,0.1,-0.1,0.0
2026-01-01 09:22:00,0.0254,normal,,0.1,-0.1,0.0
2026-01-01 09:23:00,-0.0005,normal,,0.1,-0.1,0.0
2026-01-01 09:24:00,-0.0237,normal,,0.1,-0.1,0.0
2026-01-01 09:25:00,0.0318,normal,,0.1,-0.1,0.0
2026-01-01 09:26:00,-0.0153,normal,,0.1,-0.1,0.0
2026-01-01 09:27:00,0.0138,normal,,0.1,-0.1,0.0
2026-01-01 09:28:00,-0.0295,normal,,0.1,-0.1,0.0
2026-01-01 09:29:00,0.0368,normal,,0.1,-0.1,0.0
2026-01-01 09:30:00,-0.0105,normal,,0.1,-0.1,0.0
2026-01-01 09:31:00,0.04,normal,,0.1,-0.1,0.0
2026-01-01 09:32:00,0.0227,normal,,0.1,-0.1,0.0
2026-01-01 09:33:00,-0.0832,normal,,0.1,-0.1,0.0
2026-01-01 09:34:00,-0.0051,normal,,0.1,-0.1,0.0
2026-01-01 09:35:00,0.0282,normal,,0.1,-0.1,0.0
2026-01-01 09:36:00,-0.0153,normal,,0.1,-0.1,0.0
2026-01-01 09:37:00,0.0044,normal,,0.1,-0.1,0.0
2026-01-01 09:38:00,0.042,normal,,0.1,-0.1,0.0
2026-01-01 09:39:00,-0.0223,normal,,0.1,-0.1,0.0
2026-01-01 09:40:00,-0.0417,normal,,0.1,-0.1,0.0
2026-01-01 09:41:00,0.0567,normal,,0.1,-0.1,0.0
2026-01-01 09:42:00,0.0112,normal,,0.1,-0.1,0.0
2026-01-01 09:43:00,-0.0117,normal,,0.1,-0.1,0.0
2026-01-01 09:44:00,0.0048,normal,,0.1,-0.1,0.0
2026-01-01 09:45:00,0.0309,normal,,0.1,-0.1,0.0
2026-01-01 09:46:00,0.0062,normal,,0.1,-0.1,0.0
2026-01-01 09:47:00,-0.0061,normal,,0.1,-0.1,0.0
2026-01-01 09:48:00,0.0089,normal,,0.1,-0.1,0.0
2026-01-01 09:49:00,0.0238,normal,,0.1,-0.1,0.0
2026-01-01 09:50:00,0.0256,normal,,0.1,-0.1,0.0
2026-01-01 09:51:00,0.0346,normal,,0.1,-0.1,0.0
2026-01-01 09:52:00,-0.0502,normal,,0.1,-0.1,0.0
2026-01-01 09:53:00,0.0153,normal,,0.1,-0.1,0.0
2026-01-01 09:54:00,0.0209,normal,,0.1,-0.1,0.0
2026-01-01 09:55:00,-0.0216,normal,,0.1,-0.1,0.0
2026-01-01 09:56:00,0.0098,normal,,0.1,-0.1,0.0
2026-01-01 09:57:00,-0.0122,normal,,0.1,-0.1,0.0
2026-01-01 09:58:00,-0.0042,normal,,0.1,-0.1,0.0
2026-01-01 09:59:00,0.0204,normal,,0.1,-0.1,0.0
2026-01-01 10:00:00,0.0273,normal,,0.1,-0.1,0.0
2026-01-01 10:01:00,-0.0037,normal,,0.1,-0.1,0.0
2026-01-01 10:02:00,0.0072,normal,,0.1,-0.1,0.0
2026-01-01 10:03:00,0.0186,normal,,0.1,-0.1,0.0
2026-01-01 10:04:00,0.0042,normal,,0.1,-0.1,0.0
2026-01-01 10:05:00,0.0199,normal,,0.1,-0.1,0.0
2026-01-01 10:06:00,-0.0047,normal,,0.1,-0.1,0.0
2026-01-01 10:07:00,-0.0363,normal,,0.1,-0.1,0.0
2026-01-01 10:08:00,-0.0309,normal,,0.1,-0.1,0.0
2026-01-01 10:09:00,0.0012,normal,,0.1,-0.1,0.0
2026-01-01 10:10:00,0.0027,normal,,0.1,-0.1,0.0
2026-01-01 10:11:00,-0.003,normal,,0.1,-0.1,0.0
2026-01-01 10:12:00,-0.0017,normal,,0.1,-0.1,0.0
2026-01-01 10:13:00,0.0035,normal,,0.1,-0.1,0.0
2026-01-01 10:14:00,0.0044,normal,,0.1,-0.1,0.0
2026-01-01 10:15:00,-0.0342,normal,,0.1,-0.1,0.0
2026-01-01 10:16:00,0.0177,normal,,0.1,-0.1,0.0
2026-01-01 10:17:00,-0.0115,normal,,0.1,-0.1,0.0
2026-01-01 10:18:00,-0.035,normal,,0.1,-0.1,0.0
2026-01-01 10:19:00,-0.0224,normal,,0.1,-0.1,0.0
2026-01-01 10:20:00,0.0157,normal,,0.1,-0.1,0.0
2026-01-01 10:21:00,-0.0255,normal,,0.1,-0.1,0.0
2026-01-01 10:22:00,-0.0142,normal,,0.1,-0.1,0.0
2026-01-01 10:23:00,-0.0478,normal,,0.1,-0.1,0.0
2026-01-01 10:24:00,0.005,normal,,0.1,-0.1,0.0
2026-01-01 10:25:00,-0.0289,normal,,0.1,-0.1,0.0
2026-01-01 10:26:00,-0.0208,normal,,0.1,-0.1,0.0
2026-01-01 10:27:00,0.029,normal,,0.1,-0.1,0.0
2026-01-01 10:28:00,-0.0228,normal,,0.1,-0.1,0.0
2026-01-01 10:29:00,0.0077,normal,,0.1,-0.1,0.0
2026-01-01 10:30:00,-0.003,normal,,0.1,-0.1,0.0
2026-01-01 10:31:00,-0.0131,normal,,0.1,-0.1,0.0
2026-01-01 10:32:00,-0.0118,normal,,0.1,-0.1,0.0
2026-01-01 10:33:00,0.0126,normal,,0.1,-0.1,0.0
2026-01-01 10:34:00,0.0468,normal,,0.1,-0.1,0.0
2026-01-01 10:35:00,0.0166,normal,,0.1,-0.1,0.0
2026-01-01 10:36:00,-0.0093,normal,,0.1,-0.1,0.0
2026-01-01 10:37:00,-0.041,normal,,0.1,-0.1,0.0
2026-01-01 10:38:00,-0.0049,normal,,0.1,-0.1,0.0
2026-01-01 10:39:00,-0.0112,normal,,0.1,-0.1,0.0
2026-01-01 10:40:00,-0.0336,normal,,0.1,-0.1,0.0
2026-01-01 10:41:00,0.0013,normal,,0.1,-0.1,0.0
2026-01-01 10:42:00,-0.03,normal,,0.1,-0.1,0.0
2026-01-01 10:43:00,-0.0299,normal,,0.1,-0.1,0.0
2026-01-01 10:44:00,-0.0258,normal,,0.1,-0.1,0.0
2026-01-01 10:45:00,0.0229,normal,,0.1,-0.1,0.0
2026-01-01 10:46:00,-0.0396,normal,,0.1,-0.1,0.0
2026-01-01 10:47:00,0.0322,normal,,0.1,-0.1,0.0
2026-01-01 10:48:00,0.0378,normal,,0.1,-0.1,0.0
2026-01-01 10:49:00,0.0025,normal,,0.1,-0.1,0.0
2026-01-01 10:50:00,0.0226,normal,,0.1,-0.1,0.0
2026-01-01 10:51:00,-0.022,normal,,0.1,-0.1,0.0
2026-01-01 10:52:00,0.0098,normal,,0.1,-0.1,0.0
2026-01-01 10:53:00,-0.0083,normal,,0.1,-0.1,0.0
2026-01-01 10:54:00,-0.0254,normal,,0.1,-0.1,0.0
2026-01-01 10:55:00,-0.0046,normal,,0.1,-0.1,0.0
2026-01-01 10:56:00,-0.0036,normal,,0.1,-0.1,0.0
2026-01-01 10:57:00,0.0117,normal,,0.1,-0.1,0.0
2026-01-01 10:58:00,0.0023,normal,,0.1,-0.1,0.0
2026-01-01 10:59:00,-0.0342,normal,,0.1,-0.1,0.0
2026-01-01 11:00:00,0.0106,normal,,0.1,-0.1,0.0
2026-01-01 11:01:00,-0.0122,normal,,0.1,-0.1,0.0
2026-01-01 11:02:00,-0.0134,normal,,0.1,-0.1,0.0
2026-01-01 11:03:00,0.0109,normal,,0.1,-0.1,0.0
2026-01-01 11:04:00,0.0297,normal,,0.1,-0.1,0.0
2026-01-01 11:05:00,-0.0049,normal,,0.1,-0.1,0.0
2026-01-01 11:06:00,-0.0135,normal,,0.1,-0.1,0.0
2026-01-01 11:07:00,-0.0057,normal,,0.1,-0.1,0.0
2026-01-01 11:08:00,-0.0557,normal,,0.1,-0.1,0.0
2026-01-01 11:09:00,-0.0119,normal,,0.1,-0.1,0.0
2026-01-01 11:10:00,0.0019,normal,,0.1,-0.1,0.0
2026-01-01 11:11:00,0.027,normal,,0.1,-0.1,0.0
2026-01-01 11:12:00,0.0032,normal,,0.1,-0.1,0.0
2026-01-01 11:13:00,-0.0259,normal,,0.1,-0.1,0.0
2026-01-01 11:14:00,0.0206,normal,,0.1,-0.1,0.0
2026-01-01 11:15:00,-0.007,normal,,0.1,-0.1,0.0
2026-01-01 11:16:00,0.0089,normal,,0.1,-0.1,0.0
2026-01-01 11:17:00,0.0048,normal,,0.1,-0.1,0.0
2026-01-01 11:18:00,-0.0106,normal,,0.1,-0.1,0.0
2026-01-01 11:19:00,0.0153,normal,,0.1,-0.1,0.0
2026-01-01 11:20:00,0.0335,normal,,0.1,-0.1,0.0
2026-01-01 11:21:00,-0.0176,normal,,0.1,-0.1,0.0
2026-01-01 11:22:00,-0.0387,normal,,0.1,-0.1,0.0
2026-01-01 11:23:00,0.0337,normal,,0.1,-0.1,0.0
2026-01-01 11:24:00,0.0091,normal,,0.1,-0.1,0.0
2026-01-01 11:25:00,-0.0224,normal,,0.1,-0.1,0.0
2026-01-01 11:26:00,-0.0253,normal,,0.1,-0.1,0.0
2026-01-01 11:27:00,-0.0302,normal,,0.1,-0.1,0.0
2026-01-01 11:28:00,-0.0363,normal,,0.1,-0.1,0.0
2026-01-01 11:29:00,-0.0028,normal,,0.1,-0.1,0.0
2026-01-01 11:30:00,-0.0225,normal,,0.1,-0.1,0.0
2026-01-01 11:31:00,-0.0037,normal,,0.1,-0.1,0.0
2026-01-01 11:32:00,0.0063,normal,,0.1,-0.1,0.0
2026-01-01 11:33:00,0.0224,normal,,0.1,-0.1,0.0
2026-01-01 11:34:00,-0.0179,normal,,0.1,-0.1,0.0
2026-01-01 11:35:00,-0.021,normal,,0.1,-0.1,0.0
2026-01-01 11:36:00,0.0047,normal,,0.1,-0.1,0.0
2026-01-01 11:37:00,-0.0054,normal,,0.1,-0.1,0.0
2026-01-01 11:38:00,0.0087,normal,,0.1,-0.1,0.0
2026-01-01 11:39:00,0.0356,normal,,0.1,-0.1,0.0
2026-01-01 11:40:00,-0.0166,normal,,0.1,-0.1,0.0
2026-01-01 11:41:00,-0.0111,normal,,0.1,-0.1,0.0
2026-01-01 11:42:00,-0.0065,normal,,0.1,-0.1,0.0
2026-01-01 11:43:00,0.0107,normal,,0.1,-0.1,0.0
2026-01-01 11:44:00,0.0184,normal,,0.1,-0.1,0.0
2026-01-01 11:45:00,0.0074,normal,,0.1,-0.1,0.0
2026-01-01 11:46:00,0.0181,normal,,0.1,-0.1,0.0
2026-01-01 11:47:00,-0.0242,normal,,0.1,-0.1,0.0
2026-01-01 11:48:00,0.0055,normal,,0.1,-0.1,0.0
2026-01-01 11:49:00,-0.0297,normal,,0.1,-0.1,0.0
2026-01-01 11:50:00,0.0047,normal,,0.1,-0.1,0.0
2026-01-01 11:51:00,0.0181,normal,,0.1,-0.1,0.0
2026-01-01 11:52:00,0.0215,normal,,0.1,-0.1,0.0
2026-01-01 11:53:00,-0.0069,normal,,0.1,-0.1,0.0
2026-01-01 11:54:00,-0.0184,normal,,0.1,-0.1,0.0
2026-01-01 11:55:00,0.0144,normal,,0.1,-0.1,0.0
2026-01-01 11:56:00,-0.0231,normal,,0.1,-0.1,0.0
2026-01-01 11:57:00,-0.0145,normal,,0.1,-0.1,0.0
2026-01-01 11:58:00,0.0228,normal,,0.1,-0.1,0.0
2026-01-01 11:59:00,0.0117,normal,,0.1,-0.1,0.0
2026-01-01 12:00:00,-0.0067,normal,,0.1,-0.1,0.0
2026-01-01 12:01:00,-0.0293,normal,,0.1,-0.1,0.0
2026-01-01 12:02:00,-0.0304,normal,,0.1,-0.1,0.0
2026-01-01 12:03:00,0.0008,normal,,0.1,-0.1,0.0
2026-01-01 12:04:00,0.0266,normal,,0.1,-0.1,0.0
2026-01-01 12:05:00,0.0322,normal,,0.1,-0.1,0.0
2026-01-01 12:06:00,0.0218,normal,,0.1,-0.1,0.0
2026-01-01 12:07:00,0.031,normal,,0.1,-0.1,0.0
2026-01-01 12:08:00,0.0178,normal,,0.1,-0.1,0.0
2026-01-01 12:09:00,0.03,normal,,0.1,-0.1,0.0
2026-01-01 12:10:00,0.004,normal,,0.1,-0.1,0.0
2026-01-01 12:11:00,-0.0003,normal,,0.1,-0.1,0.0
2026-01-01 12:12:00,-0.0412,normal,,0.1,-0.1,0.0
2026-01-01 12:13:00,0.0266,normal,,0.1,-0.1,0.0
2026-01-01 12:14:00,0.0156,normal,,0.1,-0.1,0.0
2026-01-01 12:15:00,-0.0223,normal,,0.1,-0.1,0.0
2026-01-01 12:16:00,-0.0299,normal,,0.1,-0.1,0.0
2026-01-01 12:17:00,-0.0436,normal,,0.1,-0.1,0.0
2026-01-01 12:18:00,-0.0102,normal,,0.1,-0.1,0.0
2026-01-01 12:19:00,-0.0309,normal,,0.1,-0.1,0.0
2026-01-01 12:20:00,0.0408,normal,,0.1,-0.1,0.0
2026-01-01 12:21:00,0.0262,normal,,0.1,-0.1,0.0
2026-01-01 12:22:00,0.0159,normal,,0.1,-0.1,0.0
2026-01-01 12:23:00,0.0061,normal,,0.1,-0.1,0.0
2026-01-01 12:24:00,-0.0132,normal,,0.1,-0.1,0.0
2026-01-01 12:25:00,-0.0021,normal,,0.1,-0.1,0.0
2026-01-01 12:26:00,0.0341,normal,,0.1,-0.1,0.0
2026-01-01 12:27:00,-0.0021,normal,,0.1,-0.1,0.0
2026-01-01 12:28:00,0.0055,normal,,0.1,-0.1,0.0
2026-01-01 12:29:00,0.0014,normal,,0.1,-0.1,0.0
2026-01-01 12:30:00,-0.0197,normal,,0.1,-0.1,0.0
2026-01-01 12:31:00,0.0022,normal,,0.1,-0.1,0.0
2026-01-01 12:32:00,0.0057,normal,,0.1,-0.1,0.0
2026-01-01 12:33:00,0.007,normal,,0.1,-0.1,0.0
2026-01-01 12:34:00,-0.0308,normal,,0.1,-0.1,0.0
2026-01-01 12:35:00,-0.0145,normal,,0.1,-0.1,0.0
2026-01-01 12:36:00,-0.0288,normal,,0.1,-0.1,0.0
2026-01-01 12:37:00,0.0125,normal,,0.1,-0.1,0.0
2026-01-01 12:38:00,0.0095,normal,,0.1,-0.1,0.0
2026-01-01 12:39:00,0.0152,normal,,0.1,-0.1,0.0
2026-01-01 12:40:00,-0.0072,normal,,0.1,-0.1,0.0
2026-01-01 12:41:00,-0.0512,normal,,0.1,-0.1,0.0
2026-01-01 12:42:00,-0.0093,normal,,0.1,-0.1,0.0
2026-01-01 12:43:00,0.0009,normal,,0.1,-0.1,0.0
2026-01-01 12:44:00,0.0075,normal,,0.1,-0.1,0.0
2026-01-01 12:45:00,-0.0152,normal,,0.1,-0.1,0.0
2026-01-01 12:46:00,-0.0094,normal,,0.1,-0.1,0.0
2026-01-01 12:47:00,-0.0193,normal,,0.1,-0.1,0.0
2026-01-01 12:48:00,0.0078,normal,,0.1,-0.1,0.0
2026-01-01 12:49:00,0.0158,normal,,0.1,-0.1,0.0
2026-01-01 12:50:00,0.0126,normal,,0.1,-0.1,0.0
2026-01-01 12:51:00,0.0117,normal,,0.1,-0.1,0.0
2026-01-01 12:52:00,0.0121,normal,,0.1,-0.1,0.0
2026-01-01 12:53:00,-0.0036,normal,,0.1,-0.1,0.0
2026-01-01 12:54:00,-0.0044,normal,,0.1,-0.1,0.0
2026-01-01 12:55:00,0.0003,normal,,0.1,-0.1,0.0
2026-01-01 12:56:00,-0.007,normal,,0.1,-0.1,0.0
2026-01-01 12:57:00,0.0028,normal,,0.1,-0.1,0.0
2026-01-01 12:58:00,0.0348,normal,,0.1,-0.1,0.0
2026-01-01 12:59:00,-0.0069,normal,,0.1,-0.1,0.0
2026-01-01 13:00:00,-0.0179,normal,,0.1,-0.1,0.0
2026-01-01 13:01:00,-0.022,normal,,0.1,-0.1,0.0
2026-01-01 13:02:00,-0.0017,normal,,0.1,-0.1,0.0
2026-01-01 13:03:00,0.0389,normal,,0.1,-0.1,0.0
2026-01-01 13:04:00,0.0328,normal,,0.1,-0.1,0.0
2026-01-01 13:05:00,-0.0359,normal,,0.1,-0.1,0.0
2026-01-01 13:06:00,-0.0097,normal,,0.1,-0.1,0.0
2026-01-01 13:07:00,0.0272,normal,,0.1,-0.1,0.0
2026-01-01 13:08:00,-0.0176,normal,,0.1,-0.1,0.0
2026-01-01 13:09:00,0.0045,normal,,0.1,-0.1,0.0
2026-01-01 13:10:00,0.022,normal,,0.1,-0.1,0.0
2026-01-01 13:11:00,-0.0035,normal,,0.1,-0.1,0.0
2026-01-01 13:12:00,0.0121,normal,,0.1,-0.1,0.0
2026-01-01 13:13:00,-0.0415,normal,,0.1,-0.1,0.0
2026-01-01 13:14:00,-0.0149,normal,,0.1,-0.1,0.0
2026-01-01 13:15:00,-0.0255,normal,,0.1,-0.1,0.0
2026-01-01 13:16:00,0.0125,normal,,0.1,-0.1,0.0
2026-01-01 13:17:00,0.0241,normal,,0.1,-0.1,0.0
2026-01-01 13:18:00,0.0034,normal,,0.1,-0.1,0.0
2026-01-01 13:19:00,0.0104,normal,,0.1,-0.1,0.0
2026-01-01 13:20:00,0.0203,normal,,0.1,-0.1,0.0
2026-01-01 13:21:00,-0.0084,normal,,0.1,-0.1,0.0
2026-01-01 13:22:00,0.0175,normal,,0.1,-0.1,0.0
2026-01-01 13:23:00,0.0157,normal,,0.1,-0.1,0.0
2026-01-01 13:24:00,-0.0216,normal,,0.1,-0.1,0.0
2026-01-01 13:25:00,0.0144,normal,,0.1,-0.1,0.0
2026-01-01 13:26:00,-0.027,normal,,0.1,-0.1,0.0
2026-01-01 13:27:00,-0.0296,normal,,0.1,-0.1,0.0
2026-01-01 13:28:00,-0.0323,normal,,0.1,-0.1,0.0
2026-01-01 13:29:00,-0.0079,normal,,0.1,-0.1,0.0
2026-01-01 13:30:00,0.0146,normal,,0.1,-0.1,0.0
2026-01-01 13:31:00,-0.0376,normal,,0.1,-0.1,0.0
2026-01-01 13:32:00,-0.0384,normal,,0.1,-0.1,0.0
2026-01-01 13:33:00,0.0154,normal,,0.1,-0.1,0.0
2026-01-01 13:34:00,0.0044,normal,,0.1,-0.1,0.0
2026-01-01 13:35:00,0.0422,normal,,0.1,-0.1,0.0
2026-01-01 13:36:00,-0.0181,normal,,0.1,-0.1,0.0
2026-01-01 13:37:00,-0.0082,normal,,0.1,-0.1,0.0
2026-01-01 13:38:00,-0.031,normal,,0.1,-0.1,0.0
2026-01-01 13:39:00,-0.0123,normal,,0.1,-0.1,0.0
2026-01-01 13:40:00,0.0186,normal,,0.1,-0.1,0.0
2026-01-01 13:41:00,0.0151,normal,,0.1,-0.1,0.0
2026-01-01 13:42:00,0.0154,normal,,0.1,-0.1,0.0
2026-01-01 13:43:00,-0.025,normal,,0.1,-0.1,0.0
2026-01-01 13:44:00,0.0382,normal,,0.1,-0.1,0.0
2026-01-01 13:45:00,-0.0144,normal,,0.1,-0.1,0.0
2026-01-01 13:46:00,0.0121,normal,,0.1,-0.1,0.0
2026-01-01 13:47:00,-0.0002,normal,,0.1,-0.1,0.0
2026-01-01 13:48:00,0.0328,normal,,0.1,-0.1,0.0
2026-01-01 13:49:00,-0.0227,normal,,0.1,-0.1,0.0
2026-01-01 13:50:00,0.011,normal,,0.1,-0.1,0.0
2026-01-01 13:51:00,0.031,normal,,0.1,-0.1,0.0
2026-01-01 13:52:00,0.0099,normal,,0.1,-0.1,0.0
2026-01-01 13:53:00,0.0128,normal,,0.1,-0.1,0.0
2026-01-01 13:54:00,-0.0031,normal,,0.1,-0.1,0.0
2026-01-01 13:55:00,-0.0279,normal,,0.1,-0.1,0.0
2026-01-01 13:56:00,-0.001,normal,,0.1,-0.1,0.0
2026-01-01 13:57:00,0.0124,normal,,0.1,-0.1,0.0
2026-01-01 13:58:00,-0.0135,normal,,0.1,-0.1,0.0
2026-01-01 13:59:00,-0.0134,normal,,0.1,-0.1,0.0
2026-01-01 14:00:00,-0.0117,normal,,0.1,-0.1,0.0
2026-01-01 14:01:00,-0.0033,normal,,0.1,-0.1,0.0
2026-01-01 14:02:00,0.0047,normal,,0.1,-0.1,0.0
2026-01-01 14:03:00,0.034,normal,,0.1,-0.1,0.0
2026-01-01 14:04:00,0.0062,normal,,0.1,-0.1,0.0
2026-01-01 14:05:00,0.0265,normal,,0.1,-0.1,0.0
2026-01-01 14:06:00,-0.0123,normal,,0.1,-0.1,0.0
2026-01-01 14:07:00,-0.0061,normal,,0.1,-0.1,0.0
2026-01-01 14:08:00,-0.0155,normal,,0.1,-0.1,0.0
2026-01-01 14:09:00,0.0195,normal,,0.1,-0.1,0.0
2026-01-01 14:10:00,0.0034,normal,,0.1,-0.1,0.0
2026-01-01 14:11:00,0.0087,normal,,0.1,-0.1,0.0
2026-01-01 14:12:00,-0.0271,normal,,0.1,-0.1,0.0
2026-01-01 14:13:00,-0.0359,normal,,0.1,-0.1,0.0
2026-01-01 14:14:00,-0.0177,normal,,0.1,-0.1,0.0
2026-01-01 14:15:00,0.0348,normal,,0.1,-0.1,0.0
2026-01-01 14:16:00,-0.0165,normal,,0.1,-0.1,0.0
2026-01-01 14:17:00,-0.0011,normal,,0.1,-0.1,0.0
2026-01-01 14:18:00,0.0166,normal,,0.1,-0.1,0.0
2026-01-01 14:19:00,0.0222,normal,,0.1,-0.1,0.0
2026-01-01 14:20:00,-0.0051,normal,,0.1,-0.1,0.0
2026-01-01 14:21:00,0.0106,normal,,0.1,-0.1,0.0
2026-01-01 14:22:00,0.0137,normal,,0.1,-0.1,0.0
2026-01-01 14:23:00,0.0424,normal,,0.1,-0.1,0.0
2026-01-01 14:24:00,0.0195,normal,,0.1,-0.1,0.0
2026-01-01 14:25:00,-0.013,normal,,0.1,-0.1,0.0
2026-01-01 14:26:00,-0.0131,normal,,0.1,-0.1,0.0
2026-01-01 14:27:00,0.0009,normal,,0.1,-0.1,0.0
2026-01-01 14:28:00,-0.0124,normal,,0.1,-0.1,0.0
2026-01-01 14:29:00,-0.0016,normal,,0.1,-0.1,0.0
2026-01-01 14:30:00,0.0136,normal,,0.1,-0.1,0.0
